#"Dstat 0.7.3 CSV output"
#"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
#"Host:","node0.dpsgd-cluster-4.uwmadison744-f20-pg0.wisc.cloudlab.us",,,,"User:","hemantc"
#"Cmdline:","dstat --cpu --net --mem --output a.csv 1",,,,"Date:","08 Dec 2020 12:08:00 CST"
#"total cpu usage",,,,,"net/total",,"memory usage",,,
#"usr","sys","idl","wai","stl","recv","send","used","free","buff","cach"
77.600,22.400,0,0,0,15316090,15294706,2491011072,2768281600,287457280,10644848640
79.600,20.400,0,0,0,13133660,13109996,2490830848,2768461824,287457280,10644774912
79.200,20.800,0,0,0,15317920,15295152,2490712064,2768572416,287465472,10644770816
79,21,0,0,0,14224384,13111262,2491006976,2768277504,287465472,10644770816
80,20,0,0,0,14227530,15293970,2490961920,2768322560,287465472,10644770816
79.800,20.200,0,0,0,15318294,15295498,2489016320,2770268160,287465472,10643947520
50.803,48.795,0.402,0,0,5501148,5475966,2277855232,2981429248,287465472,10642538496
45.200,54.800,0,0,0,27844,430,2277998592,2981269504,287477760,10642538496
50.100,49.900,0,0,0,30038,718,2277900288,2981367808,287477760,10642538496
47.705,52.295,0,0,0,27586,388,2277998592,2981269504,287477760,10642538496
47.800,52.200,0,0,0,29214,388,2278064128,2981203968,287477760,10642538496
47.094,52.906,0,0,0,32182,382,2278064128,2981203968,287477760,10642538496
47.400,52.600,0,0,0,32112,388,2278121472,2981138432,287485952,10642538496
47.600,52.400,0,0,0,33678,562,2278154240,2981105664,287485952,10642538496
49.301,50.699,0,0,0,31753,880,2278252544,2981007360,287485952,10642538496
46.400,53.600,0,0,0,29676,388,2278092800,2981167104,287485952,10642538496
47.400,52.600,0,0,0,28286,454,2278158336,2981101568,287485952,10642538496
51.600,48.400,0,0,0,28230,388,2278281216,2980970496,287494144,10642538496
49.900,50.100,0,0,0,29170,388,2278313984,2980937728,287494144,10642538496
45.110,54.890,0,0,0,30876,298,2278215680,2981036032,287494144,10642538496
46.400,53.600,0,0,0,31698,388,2278313984,2980937728,287494144,10642538496
50.701,49.299,0,0,0,30608,298,2278281216,2980970496,287494144,10642538496
48.303,51.697,0,0,0,29262,388,2278273024,2980970496,287502336,10642538496
48.400,51.600,0,0,0,29536,388,2278305792,2980937728,287502336,10642538496
47.600,52.400,0,0,0,29348,298,2278371328,2980872192,287502336,10642538496
48.400,51.600,0,0,0,29732,388,2278502400,2980741120,287502336,10642538496
48.200,51.800,0,0,0,29730,388,2278600704,2980642816,287502336,10642538496
48.200,51.800,0,0,0,30004,388,2278588416,2980646912,287510528,10642538496
47.400,52.600,0,0,0,28422,388,2278653952,2980581376,287510528,10642538496
48.200,51.800,0,0,0,27406,298,2278752256,2980483072,287510528,10642538496
45.800,54.200,0,0,0,27064,388,2278719488,2980515840,287510528,10642538496
48.200,51.800,0,0,0,27282,388,2278719488,2980515840,287510528,10642538496
30.461,69.539,0,0,0,29816,1818,2286796800,2972426240,287518720,10642763776
38.431,60.966,0.604,0,0,4399946,4375324,2480271360,2778951680,287518720,10644770816
85.230,14.770,0,0,0,15316198,15295918,2482298880,2776924160,287518720,10644692992
87.776,12.224,0,0,0,13132880,13110410,2483453952,2775769088,287518720,10644770816
87,13,0,0,0,15316822,15294928,2484228096,2774994944,287518720,10644770816
85.800,14.200,0,0,0,15314500,15295258,2485506048,2773708800,287526912,10644770816
86.200,13.800,0,0,0,15316650,15294954,2486403072,2772807680,287526912,10644770816
85,15,0,0,0,15315748,15295984,2486607872,2772602880,287526912,10644697088
86.573,13.427,0,0,0,14223914,14202640,2486648832,2772561920,287526912,10644774912
85.429,14.571,0,0,0,14224292,14202614,2486669312,2772541440,287526912,10644774912
86.200,13.800,0,0,0,15315990,15295374,2487582720,2771619840,287535104,10644774912
87,13,0,0,0,15314930,15295288,2487558144,2771644416,287535104,10644697088
86.400,13.600,0,0,0,15315080,15295192,2487930880,2771271680,287535104,10644701184
86.800,13.200,0,0,0,14224226,15293918,2487635968,2771566592,287535104,10644852736
88,12,0,0,0,14222172,13111572,2487484416,2771718144,287535104,10644697088
86.427,13.573,0,0,0,16406298,17478746,2487980032,2771214336,287543296,10644852736
88.176,11.824,0,0,0,14222068,13111246,2487529472,2771664896,287543296,10644774912
87.800,12.200,0,0,0,15315016,15294598,2488385536,2770808832,287543296,10644774912
86.400,13.600,0,0,0,16408762,16387744,2488115200,2771079168,287543296,10644697088
88,12,0,0,0,15315844,15295878,2487644160,2771550208,287543296,10644852736
84.600,15.400,0,0,0,15314090,15294994,2487951360,2771234816,287551488,10644774912
84.970,15.030,0,0,0,14223398,14202640,2488176640,2771009536,287551488,10644697088
85.230,14.770,0,0,0,14220894,14202904,2488119296,2771066880,287551488,10644852736
86.400,13.600,0,0,0,15313956,14204392,2488078336,2771107840,287551488,10644774912
85.800,14.200,0,0,0,14224034,15294100,2488991744,2770194432,287551488,10644774912
87,13,0,0,0,14743932,15295126,2489315328,2769862656,287559680,10644701184
87.425,12.575,0,0,0,15883908,15296290,2489241600,2769936384,287559680,10644697088
88.176,11.824,0,0,0,15314552,15296248,2489118720,2770059264,287559680,10644701184
87.800,12.200,0,0,0,15312632,15295852,2489397248,2769780736,287559680,10644697088
87.400,12.600,0,0,0,15314926,15295192,2489401344,2769776640,287559680,10644779008
87.600,12.400,0,0,0,15314602,15294466,2489503744,2769666048,287567872,10644774912
87.200,12.800,0,0,0,15313266,15294598,2489167872,2770001920,287567872,10644701184
87.600,12.400,0,0,0,15315004,15294334,2489077760,2770092032,287567872,10644774912
87,13,0,0,0,15315128,15295192,2489196544,2769973248,287567872,10644779008
87,13,0,0,0,15311788,15296026,2489257984,2769911808,287567872,10644774912
85.600,14.400,0,0,0,15314232,15295654,2489147392,2770014208,287576064,10644623360
78.600,21.400,0,0,0,14223756,15293084,2489401344,2769760256,287576064,10644774912
77.400,22.600,0,0,0,15315350,14202636,2489454592,2769707008,287576064,10644774912
79.600,20.400,0,0,0,14223288,14202706,2489348096,2769813504,287576064,10644774912
77,23,0,0,0,14225386,14202598,2489540608,2769620992,287576064,10644770816
77.154,22.846,0,0,0,15314344,14203978,2489065472,2770087936,287584256,10644774912
77.445,22.555,0,0,0,13133760,15292034,2489200640,2769952768,287584256,10644779008
75.600,24.400,0,0,0,15315663,14203494,2490130432,2769022976,287584256,10644692992
78,22,0,0,0,14223128,14201782,2490048512,2769104896,287584256,10644701184
78,22,0,0,0,14223544,14202046,2490613760,2768539648,287584256,10644774912
77.800,22.200,0,0,0,15314914,14203732,2490314752,2768830464,287592448,10644774912
78.400,21.600,0,0,0,13134320,14201020,2490322944,2768822272,287592448,10644697088
77.200,22.800,0,0,0,15315322,14203770,2490081280,2769063936,287592448,10644774912
79.042,20.958,0,0,0,13134034,14201020,2490351616,2768793600,287592448,10644779008
81.363,18.637,0,0,0,14225470,14202088,2490372096,2768773120,287592448,10644774912
81.836,18.164,0,0,0,15318260,15294334,2490392576,2768744448,287600640,10644852736
83.567,16.433,0,0,0,14224100,14201230,2490585088,2768551936,287600640,10644774912
81,19,0,0,0,14224706,14201758,2490589184,2768547840,287600640,10644774912
83,17,0,0,0,14225356,15292952,2490494976,2768642048,287600640,10644697088
81.400,18.600,0,0,0,15314072,13111770,2490077184,2769059840,287600640,10644852736
81.800,18.200,0,0,0,14224220,15293308,2490294272,2768834560,287608832,10644774912
81.800,18.200,0,0,0,14222592,13110932,2490392576,2768736256,287608832,10644852736
80.838,19.162,0,0,0,14225245,15293242,2490224640,2768900096,287608832,10644779008
81.162,18.838,0,0,0,15316592,15294096,2490228736,2768896000,287608832,10644779008
81.800,18.200,0,0,0,13133542,13109600,2490482688,2768642048,287608832,10644779008
78.758,21.242,0,0,0,15316732,14202900,2490101760,2769010688,287617024,10644856832
81.637,18.363,0,0,0,13136222,15292166,2490265600,2768846848,287617024,10644701184
80.800,19.200,0,0,0,15317958,14203191,2490417152,2768695296,287617024,10644779008
81,19,0,0,0,14225848,14201716,2489634816,2769477632,287617024,10644623360
81.764,18.236,0,0,0,14225568,14201998,2490380288,2768732160,287617024,10644779008
84.431,15.569,0,0,0,15318576,15295390,2489298944,2769805312,287625216,10644779008
68.612,30.986,0.402,0,0,12055278,12030486,2276724736,2982379520,287625216,10642546688
49.900,50.100,0,0,0,31148,388,2276610048,2982494208,287625216,10642546688
52.894,47.106,0,0,0,30632,478,2276319232,2982785024,287625216,10642546688
47.695,52.305,0,0,0,32238,784,2276118528,2982985728,287625216,10642546688
49.800,50.200,0,0,0,31554,388,2275876864,2983215104,287637504,10642546688
48.200,51.800,0,0,0,31772,472,2275807232,2983284736,287637504,10642546688
52,48,0,0,0,34506,388,2275549184,2983542784,287637504,10642546688
49.900,50.100,0,0,0,32822,388,2275483648,2983608320,287637504,10642546688
50.301,49.699,0,0,0,32002,388,2275446784,2983645184,287637504,10642546688
48.800,51.200,0,0,0,32650,388,2275082240,2984001536,287645696,10642546688
51.800,48.200,0,0,0,32294,388,2274852864,2984230912,287645696,10642546688
47.904,52.096,0,0,0,30664,472,2274787328,2984296448,287645696,10642546688
46.293,53.707,0,0,0,31424,388,2275110912,2983972864,287645696,10642546688
46.800,53.200,0,0,0,28126,388,2275209216,2983874560,287645696,10642546688
48.800,51.200,0,0,0,29452,388,2275266560,2983809024,287653888,10642546688
46.800,53.200,0,0,0,25882,388,2275299328,2983776256,287653888,10642546688
47.695,52.305,0,0,0,27258,388,2275299328,2983776256,287653888,10642546688
46.707,53.293,0,0,0,27924,388,2275430400,2983645184,287653888,10642546688
47,53,0,0,0,28796,388,2275237888,2983837696,287653888,10642546688
49.400,50.600,0,0,0,28016,388,2275295232,2983772160,287662080,10642546688
48.800,51.200,0,0,0,28258,388,2275393536,2983673856,287662080,10642546688
48.200,51.800,0,0,0,29658,388,2275426304,2983641088,287662080,10642546688
50,50,0,0,0,29888,388,2275426304,2983641088,287662080,10642546688
49.499,50.501,0,0,0,29614,388,2275426304,2983641088,287662080,10642546688
49.900,50.100,0,0,0,30392,388,2275450880,2983608320,287670272,10642546688
51.200,48.800,0,0,0,28792,388,2275516416,2983542784,287670272,10642546688
34.269,65.731,0,0,0,29776,1818,2279084032,2979975168,287670272,10642771968
38.384,61.212,0.404,0,0,4398860,4374160,2476220416,2782838784,287670272,10644779008
82.635,17.365,0,0,0,15313916,15295868,2481217536,2777841664,287670272,10644779008
83.567,16.433,0,0,0,15312652,15295918,2481549312,2777501696,287678464,10644779008
84.631,15.369,0,0,0,16406106,16387786,2482696192,2776354816,287678464,10644779008
84.600,15.400,0,0,0,16405482,16387662,2483200000,2775851008,287678464,10644779008
83.968,16.032,0,0,0,15315526,15295948,2483507200,2775539712,287678464,10644779008
85.230,14.770,0,0,0,15315640,15294928,2483716096,2775330816,287678464,10644779008
85.772,14.228,0,0,0,15315216,15295430,2484150272,2774888448,287686656,10644779008
85.400,14.600,0,0,0,16406998,16387682,2484293632,2774745088,287686656,10644856832
85.972,14.028,0,0,0,16406131,16386492,2483978240,2775060480,287686656,10644779008
84.830,15.170,0,0,0,15314798,15294664,2484318208,2774720512,287686656,10644779008
85.200,14.800,0,0,0,15315540,15294928,2484465664,2774573056,287686656,10644779008
83.400,16.600,0,0,0,16407292,16387876,2484756480,2774274048,287694848,10644774912
82.200,17.800,0,0,0,14222928,14202880,2484273152,2774757376,287694848,10644779008
81.800,18.200,0,0,0,15312638,15295390,2485239808,2773790720,287694848,10644856832
82.635,17.365,0,0,0,14221834,14202838,2485374976,2773655552,287694848,10644856832
80.924,19.076,0,0,0,14221130,14202310,2485653504,2773377024,287694848,10644779008
83.234,16.766,0,0,0,15312370,15295852,2485784576,2773233664,287703040,10644783104
86.800,13.200,0,0,0,15312702,15295366,2485903360,2773114880,287703040,10644783104
84.800,15.200,0,0,0,15314828,15295892,2485989376,2773028864,287703040,10644783104
84.800,15.200,0,0,0,15315308,15294796,2485542912,2773475328,287703040,10644783104
84.800,15.200,0,0,0,15314082,15295060,2485805056,2773213184,287703040,10644783104
84.400,15.600,0,0,0,16406552,16388010,2485997568,2773020672,287711232,10644774912
84.369,15.631,0,0,0,15315720,15295324,2485977088,2773032960,287711232,10644783104
83.633,16.367,0,0,0,15314102,15294862,2485350400,2773659648,287711232,10644783104
83.200,16.800,0,0,0,15312908,15294862,2485596160,2773413888,287711232,10644860928
84.400,15.600,0,0,0,15312014,15294730,2486059008,2772951040,287711232,10644783104
84.800,15.200,0,0,0,15375920,16386296,2483298304,2775711744,287711232,10644705280
80.800,19.200,0,0,0,14373290,13111338,2479501312,2779500544,287719424,10644860928
82.200,17.800,0,0,0,13128068,13110128,2479697920,2779303936,287719424,10644783104
80.160,19.840,0,0,0,14221952,15294232,2479546368,2779455488,287719424,10644860928
80.639,19.361,0,0,0,14221382,13111866,2479808512,2779193344,287719424,10644783104
80,20,0,0,0,14221878,14203406,2481045504,2777956352,287719424,10644705280
77.800,22.200,0,0,0,14221132,14202954,2480173056,2778820608,287727616,10644860928
79.359,20.641,0,0,0,14219942,13112104,2480824320,2778169344,287727616,10644783104
77.844,21.956,0,0,0.200,14224282,15294430,2481053696,2777939968,287727616,10644783104
80.200,19.800,0,0,0,15313226,14204088,2480685056,2778304512,287727616,10644860928
81.400,18.600,0,0,0,14224498,15293810,2481258496,2777726976,287727616,10644783104
83.832,16.168,0,0,0,14222916,14201848,2481307648,2777665536,287735808,10644783104
84.400,15.600,0,0,0,15312082,15294730,2480889856,2778079232,287735808,10644783104
85.972,14.028,0,0,0,16403280,16386862,2481160192,2777804800,287735808,10644705280
82.800,17.200,0,0,0,15312314,15294640,2480959488,2778005504,287735808,10644860928
77.246,22.754,0,0,0,15309594,15294796,2481102848,2777862144,287735808,10644783104
77.600,22.400,0,0,0,13126978,14201192,2481614848,2777337856,287744000,10644860928
76.200,23.800,0,0,0,14219018,13110720,2480803840,2778148864,287744000,10644783104
75,25,0,0,0,13128316,13110130,2481467392,2777485312,287744000,10644783104
75.952,24.048,0,0,0,13137466,13121394,2482008064,2776956928,287744000,10644783104
80.838,19.162,0,0,0,15312710,15291826,2481352704,2777612288,287744000,10644783104
75.351,24.649,0,0,0,14219518,14199842,2481958912,2776997888,287752192,10644860928
78.600,21.400,0,0,0,14219402,14199738,2481590272,2777366528,287752192,10644783104
77.800,22.200,0,0,0,14216680,13108514,2481803264,2777153536,287752192,10644705280
77.046,22.954,0,0,0,14220656,15291330,2481168384,2777788416,287752192,10644783104
77.355,22.645,0,0,0,13127710,13108082,2481655808,2777300992,287752192,10644860928
87.600,12.400,0,0,0,15312510,15292116,2482229248,2776719360,287760384,10644783104
87.200,12.800,0,0,0,15443482,16384024,2481799168,2777149440,287760384,10644783104
89.200,10.800,0,0,0,15183136,14200438,2482106368,2776842240,287760384,10644783104
88.423,11.577,0,0,0,15312732,16383170,2482507776,2776440832,287760384,10644938752
87.800,12.200,0,0,0,15313064,14200656,2481942528,2777006080,287760384,10644783104
85.800,14.200,0,0,0,15313080,15292420,2481668096,2777272320,287768576,10644783104
84.168,15.832,0,0,0,15312958,15292330,2482548736,2776391680,287768576,10644783104
83.200,16.800,0,0,0,15312992,15292528,2483048448,2775891968,287768576,10644627456
83.034,16.966,0,0,0,15312412,15292396,2482659328,2776281088,287768576,10644783104
84.569,15.431,0,0,0,14219156,13109134,2483081216,2775859200,287768576,10644705280
86.228,13.772,0,0,0,14221026,15292760,2482737152,2776190976,287776768,10644783104
78.557,21.443,0,0,0,16414218,16396694,2272174080,2986754048,287776768,10642903040
46.800,53.200,0,0,0,24436,586,2271363072,2987565056,287776768,10642550784
51.200,48.800,0,0,0,24702,388,2271461376,2987466752,287776768,10642550784
49.200,50.800,0,0,0,27020,388,2271649792,2987274240,287776768,10642554880
50,50,0,0,0,26242,388,2271703040,2987208704,287789056,10642554880
46.600,53.400,0,0,0,27955,388,2271735808,2987175936,287789056,10642554880
50.200,49.800,0,0,0,27966,472,2271801344,2987110400,287789056,10642554880
47.800,52.200,0,0,0,27538,388,2271801344,2987110400,287789056,10642554880
47.600,52.400,0,0,0,27420,388,2271899648,2987012096,287789056,10642554880
45.691,54.309,0,0,0,27830,388,2271989760,2986913792,287797248,10642554880
47.305,52.695,0,0,0,27070,430,2272055296,2986848256,287797248,10642554880
49.699,50.301,0,0,0,26922,604,2272022528,2986881024,287797248,10642554880
48,52,0,0,0,26236,388,2272055296,2986848256,287797248,10642554880
47.800,52.200,0,0,0,27780,402,2271993856,2986909696,287797248,10642554880
49,51,0,0,0,27786,388,2272051200,2986844160,287805440,10642554880
48.200,51.800,0,0,0,29618,388,2272116736,2986778624,287805440,10642554880
47.505,52.495,0,0,0,28728,388,2272116736,2986778624,287805440,10642554880
48.096,51.904,0,0,0,28916,388,2272149504,2986745856,287805440,10642554880
48.503,51.297,0.200,0,0,27448,388,2272149504,2986745856,287805440,10642554880
47.800,52.200,0,0,0,26034,388,2272206848,2986680320,287813632,10642554880
50.600,49.400,0,0,0,26382,298,2272337920,2986549248,287813632,10642554880
14.257,85.542,0.201,0,0,26872,1818,2366844928,2892042240,287813632,10643664896
70.341,29.459,0.200,0,0,10948832,10928788,2476331008,2782556160,287813632,10644787200
82.600,17.400,0,0,0,15313524,15294862,2478952448,2779934720,287813632,10644709376
82.600,17.400,0,0,0,14230956,14202046,2479714304,2779164672,287821824,10644709376
79.600,20.400,0,0,0,16164858,15296376,2480111616,2778767360,287821824,10644709376
79.600,20.400,0,0,0,13405610,14201562,2480943104,2777935872,287821824,10644787200
78.400,21.600,0,0,0,15495944,14203254,2478120960,2780758016,287821824,10644860928
80.600,19.400,0,0,0,15315516,15294522,2478436352,2780442624,287821824,10644860928
82,18,0,0,0,14223958,15293810,2479734784,2779136000,287830016,10644787200
82.400,17.600,0,0,0,14222508,14202458,2480775168,2778095616,287830016,10644787200
82.800,17.200,0,0,0,14221982,14202270,2481053696,2777817088,287830016,10644787200
81.800,18.200,0,0,0,14223016,15294800,2482200576,2776670208,287830016,10644787200
83.166,16.834,0,0,0,14222002,13112130,2483191808,2775678976,287830016,10644713472
84.830,15.170,0,0,0,14222956,15295328,2483740672,2775121920,287838208,10644787200
83.400,16.600,0,0,0,15314060,15296092,2484920320,2773942272,287838208,10644791296
84.200,15.800,0,0,0,14220322,13112526,2486108160,2772754432,287838208,10644709376
84.369,15.631,0,0,0,14221298,15295370,2486755328,2772107264,287838208,10644787200
83.633,16.367,0,0,0,15311666,14204484,2487476224,2771386368,287838208,10644787200
83.968,16.032,0,0,0,14221528,14203696,2487414784,2771439616,287846400,10644709376
83.433,16.567,0,0,0,14219668,15295370,2487021568,2771832832,287846400,10644860928
83.400,16.600,0,0,0,14219490,13112328,2486632448,2772221952,287846400,10644635648
83.200,16.800,0,0,0,14220182,15294602,2486878208,2771976192,287846400,10644787200
81.200,18.800,0,0,0,15311416,14204856,2486738944,2772115456,287846400,10644860928
83.600,16.400,0,0,0,14220314,14203894,2486460416,2772385792,287854592,10644709376
84,16,0,0,0,14223762,15294734,2487132160,2771714048,287854592,10644791296
82.600,17.400,0,0,0,14222856,13112856,2486956032,2771890176,287854592,10644709376
82,18,0,0,0,16405428,15296680,2486984704,2771861504,287854592,10644791296
78.800,21.200,0,0,0,14222580,15294364,2486956032,2771890176,287854592,10644869120
80.200,19.800,0,0,0,15311368,15296050,2487005184,2771832832,287862784,10644705280
82,18,0,0,0,15312948,15295918,2487578624,2771259392,287862784,10644709376
80.800,19.200,0,0,0,15311730,15295522,2487218176,2771619840,287862784,10644729856
80.400,19.600,0,0,0,15313134,15296116,2487328768,2771509248,287862784,10644713472
81.563,18.437,0,0,0,15314368,15295918,2487599104,2771238912,287862784,10644631552
82.036,17.964,0,0,0,15313336,15295918,2487451648,2771378176,287870976,10644787200
77.800,22.200,0,0,0,15315796,15295198,2487320576,2771509248,287870976,10644709376
80.762,19.238,0,0,0,15315272,15294886,2487615488,2771210240,287870976,10644791296
78.643,21.357,0,0,0,14224974,14203010,2487750656,2771075072,287870976,10644791296
78.200,21.800,0,0,0,15315354,15294904,2487955456,2770870272,287870976,10644721664
78.800,21.200,0,0,0,14223694,14201808,2487996416,2770821120,287879168,10644791296
79.200,20.800,0,0,0,15313126,15294772,2487754752,2771062784,287879168,10644713472
80.160,19.840,0,0,0,15312150,15293980,2487803904,2771013632,287879168,10644713472
78.842,21.158,0,0,0,14219892,14201558,2487717888,2771099648,287879168,10644791296
79.960,20.040,0,0,0,14220244,14201874,2487681024,2771136512,287879168,10644791296
78.600,21.400,0,0,0,15313852,15294334,2488217600,2770591744,287887360,10644713472
79.840,20.160,0,0,0,15314555,15294112,2488061952,2770747392,287887360,10644791296
78.600,21.400,0,0,0,14222710,14201716,2487840768,2770968576,287887360,10644717568
79.600,20.400,0,0,0,14221928,14202046,2487648256,2771161088,287887360,10644791296
79,21,0,0,0,15315462,15294244,2487291904,2771517440,287887360,10644713472
81.200,18.800,0,0,0,15314336,15294268,2488016896,2770784256,287895552,10644717568
76.800,23.200,0,0,0,13131388,13109956,2487812096,2770989056,287895552,10644713472
79.400,20.600,0,0,0,15313564,15294532,2487574528,2771226624,287895552,10644713472
81,19,0,0,0,15315622,15295918,2487865344,2770935808,287895552,10644713472
79,21,0,0,0,14221894,15294776,2488487936,2770313216,287895552,10644791296
78.800,21.200,0,0,0,15312598,14203692,2488709120,2770083840,287903744,10644717568
79.200,20.800,0,0,0,14224132,14202706,2488233984,2770558976,287903744,10644713472
81.764,18.236,0,0,0,15312796,15294730,2488516608,2770276352,287903744,10644713472
80.080,19.920,0,0,0,15311202,15294136,2488893440,2769899520,287903744,10644791296
80.962,19.038,0,0,0,15311056,15295324,2488602624,2770190336,287903744,10644791296
82.565,17.435,0,0,0,16402566,16387150,2488164352,2770620416,287911936,10644791296
81.800,18.200,0,0,0,15311148,15294532,2488315904,2770468864,287911936,10644717568
80.439,19.561,0,0,0,15313276,15294838,2488590336,2770194432,287911936,10644791296
83.200,16.800,0,0,0,16406214,16387414,2488512512,2770272256,287911936,10644713472
80,20,0,0,0,15314018,15294786,2488696832,2770087936,287911936,10644713472
82.200,17.800,0,0,0,15311532,15294430,2488385536,2770386944,287920128,10644791296
82.200,17.800,0,0,0,16402671,16387372,2487336960,2771435520,287920128,10644795392
64.859,34.739,0.402,0,0,12048292,12031596,2275471360,2983301120,287920128,10642558976
47.600,52.400,0,0,0,134014,388,2270040064,2988732416,287920128,10642558976
49,51,0,0,0,133494,388,2268426240,2990346240,287920128,10642558976
45.892,54.108,0,0,0,28196,388,2268446720,2990313472,287932416,10642558976
48.503,51.497,0,0,0,28354,388,2268479488,2990280704,287932416,10642558976
49.800,50.200,0,0,0,28208,382,2268446720,2990313472,287932416,10642558976
48.600,51.400,0,0,0,28980,388,2268610560,2990149632,287932416,10642558976
48,52,0,0,0,27132,388,2268708864,2990051328,287932416,10642558976
47,53,0,0,0,27494,388,2268766208,2989985792,287940608,10642558976
47.600,52.400,0,0,0,27492,388,2268930048,2989821952,287940608,10642558976
48.600,51.400,0,0,0,27336,298,2269028352,2989723648,287940608,10642558976
48.303,51.697,0,0,0,26860,388,2269028352,2989723648,287940608,10642558976
47.495,52.505,0,0,0,26720,388,2269159424,2989592576,287940608,10642558976
47.495,52.505,0,0,0,26152,388,2269118464,2989625344,287948800,10642558976
47.400,52.600,0,0,0,27848,388,2269249536,2989494272,287948800,10642558976
47.106,52.894,0,0,0,27034,388,2269282304,2989461504,287948800,10642558976
47.400,52.600,0,0,0,28106,388,2269347840,2989395968,287948800,10642558976
51.400,48.600,0,0,0,25742,388,2269413376,2989330432,287948800,10642558976
48.898,51.102,0,0,0,26820,388,2269437952,2989297664,287956992,10642558976
46.600,53.400,0,0,0,26894,388,2269503488,2989232128,287956992,10642558976
48.503,51.497,0,0,0,25722,388,2269536256,2989199360,287956992,10642558976
46.507,53.493,0,0,0,25490,388,2269601792,2989133824,287956992,10642558976
48.697,51.303,0,0,0,26366,388,2269663232,2989068288,287956992,10642563072
48.697,51.303,0,0,0,26928,388,2269814784,2988908544,287965184,10642563072
46.307,53.693,0,0,0,27458,388,2269814784,2988908544,287965184,10642563072
49.600,50.400,0,0,0,27054,388,2269880320,2988843008,287965184,10642563072
39.200,60.600,0.200,0,0,29610,1860,2270687232,2988036096,287965184,10642788352
22.379,77.419,0.202,0,0,2213152,2188924,2453417984,2805305344,287965184,10644795392
86.454,13.546,0,0,0,14221624,14199694,2473332736,2785382400,287973376,10644717568
86.747,13.253,0,0,0,14221580,15071270,2474913792,2783801344,287973376,10644795392
88.024,11.976,0,0,0,15312392,14420718,2474971136,2783744000,287973376,10644795392
88.377,11.623,0,0,0,15313410,15293848,2476736512,2781978624,287973376,10644795392
87.226,12.774,0,0,0,15315008,15293410,2477023232,2781691904,287973376,10644795392
87.976,12.024,0,0,0,15317674,15293542,2477215744,2781499392,287981568,10644787200
86.427,13.573,0,0,0,15316616,15293674,2477318144,2781388800,287981568,10644795392
86.800,13.200,0,0,0,15316380,15293542,2477756416,2780950528,287981568,10644873216
88.200,11.800,0,0,0,15316408,15292618,2477637632,2781069312,287981568,10644795392
88.200,11.800,0,0,0,15314988,15292288,2477858816,2780848128,287981568,10644795392
87.776,12.224,0,0,0,15314722,15292948,2477678592,2781028352,287981568,10644717568
87.425,12.575,0,0,0,15315413,15291496,2478366720,2780332032,287989760,10644795392
89.200,10.800,0,0,0,15314828,15292128,2478624768,2780073984,287989760,10644795392
88.400,11.600,0,0,0,15313878,15292726,2478559232,2780139520,287989760,10644795392
86.800,13.200,0,0,0,15314288,15292354,2478694400,2780004352,287989760,10644795392
81.600,18.400,0,0,0,16404213,15293118,2479767552,2778931200,287989760,10644795392
78.200,21.800,0,0,0,13132104,15290580,2479640576,2779058176,287989760,10644795392
78.200,21.800,0,0,0,14219358,13108500,2479910912,2778779648,287997952,10644795392
76,24,0,0,0,14221364,15291476,2481217536,2777473024,287997952,10644795392
78.357,21.643,0,0,0,14221522,13109094,2481008640,2777681920,287997952,10644795392
76.447,23.553,0,0,0,13133538,13108214,2481561600,2777128960,287997952,10644795392
78,22,0,0,0,15316910,15292380,2481876992,2776813568,287997952,10644873216
77.600,22.400,0,0,0,13133102,13107994,2481856512,2776834048,287997952,10644795392
75.200,24.800,0,0,0,13132032,14199230,2482171904,2776510464,288006144,10644873216
76.400,23.600,0,0,0,15314100,14201448,2483073024,2775609344,288006144,10644795392
79.200,20.800,0,0,0,13131188,13108280,2482626560,2776055808,288006144,10644717568
79.200,20.800,0,0,0,15316880,15292182,2482728960,2775953408,288006144,10644795392
79,21,0,0,0,14225222,14200000,2482208768,2776473600,288006144,10644951040
86.373,13.627,0,0,0,14224314,14199736,2482921472,2775760896,288006144,10644795392
83.600,16.400,0,0,0,15316462,15294226,2483585024,2775089152,288014336,10644795392
83.400,16.600,0,0,0,15315498,15295060,2483675136,2774999040,288014336,10644873216
82.834,17.166,0,0,0,15316062,15295258,2483458048,2775216128,288014336,10644795392
83.166,16.834,0,0,0,14221800,14202772,2483662848,2775011328,288014336,10644795392
84.631,15.369,0,0,0,14222396,14202484,2483879936,2774794240,288014336,10644795392
82.800,17.200,0,0,0,14436256,14202442,2480541696,2778132480,288014336,10644795392
85.772,14.228,0,0,0,15311530,14204128,2481152000,2777513984,288022528,10644795392
82.800,17.200,0,0,0,14221248,15293242,2481774592,2776891392,288022528,10644795392
84.431,15.569,0,0,0,14221428,14202244,2481811456,2776854528,288022528,10644795392
83.768,16.232,0,0,0,14222700,14203144,2482409472,2776256512,288022528,10644795392
85.200,14.800,0,0,0,14224062,14202376,2482601984,2776064000,288022528,10644795392
83.400,16.600,0,0,0,14221768,14202418,2482978816,2775687168,288022528,10644795392
83.600,16.400,0,0,0,14223296,14202310,2482810880,2775846912,288030720,10644795392
